================================================================
   PREDATOR X — AUTHORIZATION CHAIN BACKFILL
================================================================
Dossiers needing backfill: 5592 | Dry-run: False
----------------------------------------------------------------
  Re-running PRV_NOV_003875fb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_003875fb.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09435c4e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09435c4e.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_094b82af through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_094b82af.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_094e4e66 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_094e4e66.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_094ea1f1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_094ea1f1.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_096540b7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_096540b7.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_096cd193 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_096cd193.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_096d37fe through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_096d37fe.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0973dd43 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0973dd43.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_097ea6f6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_097ea6f6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09855b23 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09855b23.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0990560d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0990560d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0992d60f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0992d60f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_099f52f3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_099f52f3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09acff73 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09acff73.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09aee9f3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09aee9f3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09af2cad through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09af2cad.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09bc0707 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09bc0707.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09c4e6f3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09c4e6f3.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09c9a5d2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09c9a5d2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09cce50e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09cce50e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09d07c64 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09d07c64.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09d4591a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09d4591a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09d4ea99 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09d4ea99.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09da0cd8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09da0cd8.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_09df88e3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09df88e3.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_09f96590 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_09f96590.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a00a996 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a00a996.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a1ddd95 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a1ddd95.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a1e726f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a1e726f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a265c77 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a265c77.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a3c180f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a3c180f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a3eaf16 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a3eaf16.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a43ce4f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a43ce4f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a47cea3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a47cea3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a497839 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a497839.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a4a48d5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a4a48d5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a524663 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a524663.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a5352e3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a5352e3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a5cb9c5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a5cb9c5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a62347e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a62347e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a6a71c6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a6a71c6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a6c474e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a6c474e.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a712f59 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a712f59.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a7388ca through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a7388ca.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a742f46 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a742f46.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a75b378 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a75b378.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a774851 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a774851.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a8c7700 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a8c7700.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a90d473 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a90d473.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a921fae through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a921fae.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a970a91 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a970a91.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a98b399 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a98b399.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0a98bf4e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a98bf4e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0a9faad3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0a9faad3.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0aa52da3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aa52da3.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0aa79310 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aa79310.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0aa95049 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aa95049.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0aa9aff9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aa9aff9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ab0442e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ab0442e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ac77c1c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ac77c1c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ad36cc8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ad36cc8.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ad55a72 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ad55a72.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0ad6b2a8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ad6b2a8.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ada9cde through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ada9cde.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0add2acf through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0add2acf.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0aea7b96 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aea7b96.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0aea82a4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aea82a4.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0aec7f68 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aec7f68.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0af13824 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0af13824.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0af27ff6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0af27ff6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0af5224d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0af5224d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0af772cb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0af772cb.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0afa6b6f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0afa6b6f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0aff423f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0aff423f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b01ac03 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b01ac03.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b0af545 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b0af545.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b0e82c0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b0e82c0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b11758f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b11758f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b18f9d8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b18f9d8.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b1a92e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b1a92e6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b1b8838 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b1b8838.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b1e7b89 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b1e7b89.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b23e44f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b23e44f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b251c57 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b251c57.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b26304c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b26304c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b26c10e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b26c10e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b330348 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b330348.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b417f88 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b417f88.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b453a96 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b453a96.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b472473 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b472473.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b4f70f6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b4f70f6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b50a4be through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b50a4be.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b5d6c0f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b5d6c0f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b6a9932 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b6a9932.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b6b6bcd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b6b6bcd.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b6bc0a3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b6bc0a3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b6e7223 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b6e7223.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b71804a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b71804a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b7cee7f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b7cee7f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b7f5109 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b7f5109.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b830462 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b830462.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b831a9e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b831a9e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b8456e0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b8456e0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b84f5e0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b84f5e0.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b8ba60e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b8ba60e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b8be6c1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b8be6c1.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b8ca963 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b8ca963.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b900a56 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b900a56.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0b962c02 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b962c02.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0b989bd9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0b989bd9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0ba1776d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0ba1776d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bad0b50 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bad0b50.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0baf7220 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0baf7220.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bbd003d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bbd003d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0bc1e5c7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bc1e5c7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bc56d59 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bc56d59.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bc802f0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bc802f0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bcc5519 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bcc5519.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0beef977 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0beef977.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bf2d9c1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf2d9c1.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bf2e4fb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf2e4fb.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bf41cb0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf41cb0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bf70523 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf70523.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0bf7230f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf7230f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0bf934ae through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0bf934ae.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0c033d40 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c033d40.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0c064495 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c064495.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0c066774 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c066774.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0c06c6d5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c06c6d5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0c1931a5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c1931a5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0c1d0232 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c1d0232.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_0c1e96b6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c1e96b6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_0c259219 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_0c259219.json (auth=8/11, grade=REJECTED)
